sheet,axis,boundary_index,position,total_pixels,nontransparent_pixels,line_like_pixels,dominant_bucket,dominant_count,nontransparent_ratio,line_like_ratio,dominant_total_ratio,dominant_line_like_ratio,erase
敌人单位17-32透明背景.png,row,3,938,1254,25,21,0:5:5:4,2,0.0199,0.0167,0.0016,0.0952,false
敌人单位17-32透明背景.png,row,3,939,1254,1253,1253,1:10:10:10,1240,0.9992,0.9992,0.9888,0.9896,true
敌人单位17-32透明背景.png,row,3,940,1254,1254,1252,7:3:3:3,988,1.0000,0.9984,0.7879,0.7891,true
敌人单位17-32透明背景.png,row,3,941,1254,1254,1254,8:1:1:1,1055,1.0000,1.0000,0.8413,0.8413,true
敌人单位17-32透明背景.png,row,3,942,1254,1254,827,1:0:0:0,793,1.0000,0.6595,0.6324,0.9589,true
敌人单位17-32透明背景.png,row,3,943,1254,12,12,2:0:0:0,2,0.0096,0.0096,0.0016,0.1667,false
敌人单位17-32透明背景.png,row,3,944,1254,13,13,2:0:0:0,2,0.0104,0.0104,0.0016,0.1538,false
敌人单位17-32透明背景.png,row,3,945,1254,12,11,9:0:0:0,1,0.0096,0.0088,0.0008,0.0909,false
敌人单位17-32透明背景.png,row,3,946,1254,13,12,9:0:0:0,1,0.0104,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,3,947,1254,14,14,0:10:10:10,2,0.0112,0.0112,0.0016,0.1429,false
敌人单位17-32透明背景.png,row,3,948,1254,15,15,9:0:0:0,1,0.0120,0.0120,0.0008,0.0667,false
敌人单位17-32透明背景.png,row,3,949,1254,15,13,1:10:10:10,1,0.0120,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,3,950,1254,15,13,1:10:10:10,1,0.0120,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,3,951,1254,19,16,9:0:0:0,1,0.0152,0.0128,0.0008,0.0625,false
敌人单位17-32透明背景.png,row,3,952,1254,17,14,9:0:0:0,1,0.0136,0.0112,0.0008,0.0714,false
敌人单位17-32透明背景.png,row,3,953,1254,21,19,1:0:0:0,2,0.0167,0.0152,0.0016,0.1053,false
敌人单位17-32透明背景.png,row,3,954,1254,23,12,9:0:0:0,1,0.0183,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,3,955,1254,24,16,12:2:2:2,2,0.0191,0.0128,0.0016,0.1250,false
敌人单位17-32透明背景.png,row,3,956,1254,24,16,9:0:0:0,2,0.0191,0.0128,0.0016,0.1250,false
敌人单位17-32透明背景.png,row,4,1238,1254,13,12,9:0:0:0,1,0.0104,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,4,1239,1254,13,9,0:10:10:10,1,0.0104,0.0072,0.0008,0.1111,false
敌人单位17-32透明背景.png,row,4,1240,1254,13,11,9:0:0:0,1,0.0104,0.0088,0.0008,0.0909,false
敌人单位17-32透明背景.png,row,4,1241,1254,13,11,9:0:0:0,1,0.0104,0.0088,0.0008,0.0909,false
敌人单位17-32透明背景.png,row,4,1242,1254,13,11,9:0:0:0,1,0.0104,0.0088,0.0008,0.0909,false
敌人单位17-32透明背景.png,row,4,1243,1254,13,13,9:0:0:0,1,0.0104,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,4,1244,1254,13,13,9:0:0:0,1,0.0104,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,4,1245,1254,13,13,9:0:0:0,1,0.0104,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,4,1246,1254,13,12,9:0:0:0,1,0.0104,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,4,1247,1254,13,12,9:0:0:0,1,0.0104,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,4,1248,1254,13,12,9:0:0:0,1,0.0104,0.0096,0.0008,0.0833,false
敌人单位17-32透明背景.png,row,4,1249,1254,13,13,9:0:0:0,1,0.0104,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,4,1250,1254,13,13,9:0:0:0,1,0.0104,0.0104,0.0008,0.0769,false
敌人单位17-32透明背景.png,row,4,1251,1254,13,11,1:0:0:0,1,0.0104,0.0088,0.0008,0.0909,false
敌人单位17-32透明背景.png,row,4,1252,1254,13,10,1:10:10:10,1,0.0104,0.0080,0.0008,0.1000,false
敌人单位17-32透明背景.png,row,4,1253,1254,1254,1108,7:0:0:0,1005,1.0000,0.8836,0.8014,0.9070,true
