sheet,axis,boundary_index,position,total_pixels,nontransparent_pixels,line_like_pixels,dominant_bucket,dominant_count,nontransparent_ratio,line_like_ratio,dominant_total_ratio,dominant_line_like_ratio,erase
玩家单位17-32透明背景.png,row,3,937,1254,19,19,2:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,3,938,1254,1253,1253,2:8:8:8,884,0.9992,0.9992,0.7049,0.7055,true
玩家单位17-32透明背景.png,row,3,939,1254,1253,1253,3:6:6:6,771,0.9992,0.9992,0.6148,0.6153,true
玩家单位17-32透明背景.png,row,3,940,1254,1253,1253,2:6:6:6,933,0.9992,0.9992,0.7440,0.7446,true
玩家单位17-32透明背景.png,row,3,941,1254,45,45,0:6:6:5,6,0.0359,0.0359,0.0048,0.1333,false
玩家单位17-32透明背景.png,row,3,942,1254,18,17,2:7:7:7,3,0.0144,0.0136,0.0024,0.1765,false
玩家单位17-32透明背景.png,row,3,943,1254,19,18,2:7:7:7,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,3,944,1254,19,19,2:10:10:10,2,0.0152,0.0152,0.0016,0.1053,false
玩家单位17-32透明背景.png,row,3,945,1254,19,19,2:10:10:10,2,0.0152,0.0152,0.0016,0.1053,false
玩家单位17-32透明背景.png,row,3,946,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,3,947,1254,20,20,2:10:10:10,2,0.0159,0.0159,0.0016,0.1000,false
玩家单位17-32透明背景.png,row,3,948,1254,20,19,3:6:6:6,4,0.0159,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,3,949,1254,20,18,3:6:6:6,4,0.0159,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,3,950,1254,20,19,3:6:6:6,4,0.0159,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,3,951,1254,20,19,3:6:6:6,4,0.0159,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,3,952,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,3,953,1254,23,18,3:6:6:6,4,0.0183,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,3,954,1254,30,19,3:6:6:6,4,0.0239,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,3,955,1254,30,18,3:6:6:6,4,0.0239,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,3,956,1254,37,18,3:6:6:6,4,0.0295,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,4,1238,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,4,1239,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,4,1240,1254,19,17,3:6:6:6,4,0.0152,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,4,1241,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,4,1242,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,4,1243,1254,19,18,3:6:6:6,5,0.0152,0.0144,0.0040,0.2778,false
玩家单位17-32透明背景.png,row,4,1244,1254,19,18,3:6:6:6,5,0.0152,0.0144,0.0040,0.2778,false
玩家单位17-32透明背景.png,row,4,1245,1254,19,17,2:10:10:10,2,0.0152,0.0136,0.0016,0.1176,false
玩家单位17-32透明背景.png,row,4,1246,1254,19,18,2:10:10:10,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,4,1247,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,4,1248,1254,19,18,2:10:10:10,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,4,1249,1254,1253,1029,1:0:0:0,1005,0.9992,0.8206,0.8014,0.9767,true
玩家单位17-32透明背景.png,row,4,1250,1254,1253,1253,2:5:5:5,537,0.9992,0.9992,0.4282,0.4286,true
玩家单位17-32透明背景.png,row,4,1251,1254,1253,1253,3:8:8:8,887,0.9992,0.9992,0.7073,0.7079,true
玩家单位17-32透明背景.png,row,4,1252,1254,1253,1253,1:10:10:10,528,0.9992,0.9992,0.4211,0.4214,true
玩家单位17-32透明背景.png,row,4,1253,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
