sheet,axis,boundary_index,position,total_pixels,nontransparent_pixels,line_like_pixels,dominant_bucket,dominant_count,nontransparent_ratio,line_like_ratio,dominant_total_ratio,dominant_line_like_ratio,erase
玩家单位1-16黑色背景.png,row,3,935,1254,21,21,5:6:6:6,2,0.0167,0.0167,0.0016,0.0952,false
玩家单位1-16黑色背景.png,row,3,936,1254,20,20,5:6:6:6,2,0.0159,0.0159,0.0016,0.1000,false
玩家单位1-16黑色背景.png,row,3,937,1254,22,20,5:6:6:6,2,0.0175,0.0159,0.0016,0.1000,false
玩家单位1-16黑色背景.png,row,3,938,1254,25,22,5:7:6:6,3,0.0199,0.0175,0.0024,0.1364,false
玩家单位1-16黑色背景.png,row,3,939,1254,27,20,5:7:6:6,3,0.0215,0.0159,0.0024,0.1500,false
玩家单位1-16黑色背景.png,row,3,940,1254,28,20,5:7:6:6,3,0.0223,0.0159,0.0024,0.1500,false
玩家单位1-16黑色背景.png,row,3,941,1254,28,20,5:7:6:6,3,0.0223,0.0159,0.0024,0.1500,false
玩家单位1-16黑色背景.png,row,3,942,1254,29,20,5:6:6:5,2,0.0231,0.0159,0.0016,0.1000,false
玩家单位1-16黑色背景.png,row,3,943,1254,28,20,5:6:6:6,2,0.0223,0.0159,0.0016,0.1000,false
玩家单位1-16黑色背景.png,row,3,944,1254,31,22,5:7:6:6,3,0.0247,0.0175,0.0024,0.1364,false
玩家单位1-16黑色背景.png,row,3,945,1254,32,22,5:7:7:6,3,0.0255,0.0175,0.0024,0.1364,false
玩家单位1-16黑色背景.png,row,3,946,1254,33,23,5:7:7:6,3,0.0263,0.0183,0.0024,0.1304,false
玩家单位1-16黑色背景.png,row,3,947,1254,32,22,1:9:9:9,2,0.0255,0.0175,0.0016,0.0909,false
玩家单位1-16黑色背景.png,row,3,948,1254,34,23,4:7:7:6,2,0.0271,0.0183,0.0016,0.0870,false
玩家单位1-16黑色背景.png,row,3,949,1254,38,24,4:7:7:6,2,0.0303,0.0191,0.0016,0.0833,false
玩家单位1-16黑色背景.png,row,3,950,1254,41,26,5:7:7:6,3,0.0327,0.0207,0.0024,0.1154,false
玩家单位1-16黑色背景.png,row,3,951,1254,44,28,15:10:9:8,2,0.0351,0.0223,0.0016,0.0714,false
玩家单位1-16黑色背景.png,row,3,952,1254,54,28,1:4:4:4,2,0.0431,0.0223,0.0016,0.0714,false
玩家单位1-16黑色背景.png,row,3,953,1254,61,30,4:7:7:6,2,0.0486,0.0239,0.0016,0.0667,false
玩家单位1-16黑色背景.png,row,3,954,1254,65,35,4:7:7:7,2,0.0518,0.0279,0.0016,0.0571,false
玩家单位1-16黑色背景.png,row,3,955,1254,76,36,5:6:6:6,3,0.0606,0.0287,0.0024,0.0833,false
玩家单位1-16黑色背景.png,row,3,956,1254,84,42,5:6:6:6,3,0.0670,0.0335,0.0024,0.0714,false
玩家单位1-16黑色背景.png,row,4,1238,1254,19,19,5:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位1-16黑色背景.png,row,4,1239,1254,19,19,5:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位1-16黑色背景.png,row,4,1240,1254,19,19,5:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位1-16黑色背景.png,row,4,1241,1254,19,19,5:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位1-16黑色背景.png,row,4,1242,1254,19,19,4:7:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位1-16黑色背景.png,row,4,1243,1254,1242,1242,2:10:10:9,805,0.9904,0.9904,0.6419,0.6481,true
玩家单位1-16黑色背景.png,row,4,1244,1254,1242,1242,3:10:9:9,984,0.9904,0.9904,0.7847,0.7923,true
玩家单位1-16黑色背景.png,row,4,1245,1254,1243,1243,3:5:5:5,1055,0.9912,0.9912,0.8413,0.8488,true
玩家单位1-16黑色背景.png,row,4,1246,1254,1243,1175,1:0:0:0,1170,0.9912,0.9370,0.9330,0.9957,true
玩家单位1-16黑色背景.png,row,4,1247,1254,85,53,0:0:0:0,53,0.0678,0.0423,0.0423,1.0000,false
玩家单位1-16黑色背景.png,row,4,1248,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位1-16黑色背景.png,row,4,1249,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位1-16黑色背景.png,row,4,1250,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位1-16黑色背景.png,row,4,1251,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位1-16黑色背景.png,row,4,1252,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位1-16黑色背景.png,row,4,1253,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,0,0,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,0,1,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,0,2,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,0,3,1254,1248,1248,3:8:8:8,515,0.9952,0.9952,0.4107,0.4127,true
玩家单位17-30黑色背景.png,column,0,4,1254,1248,1248,6:7:7:7,1122,0.9952,0.9952,0.8947,0.8990,true
玩家单位17-30黑色背景.png,column,0,5,1254,1248,1248,4:7:7:7,1176,0.9952,0.9952,0.9378,0.9423,true
玩家单位17-30黑色背景.png,column,0,6,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,0,7,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,0,8,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,0,9,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,0,10,1254,14,14,4:7:7:7,4,0.0112,0.0112,0.0032,0.2857,false
玩家单位17-30黑色背景.png,column,0,11,1254,14,14,4:7:7:7,4,0.0112,0.0112,0.0032,0.2857,false
玩家单位17-30黑色背景.png,column,0,12,1254,14,14,4:7:7:7,4,0.0112,0.0112,0.0032,0.2857,false
玩家单位17-30黑色背景.png,column,0,13,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,0,14,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,0,15,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,0,16,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,298,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,1,299,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,300,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,301,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,302,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,303,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,304,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,305,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,306,1254,16,16,5:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,307,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,308,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,309,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,310,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,311,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,312,1254,13,13,4:7:7:7,4,0.0104,0.0104,0.0032,0.3077,false
玩家单位17-30黑色背景.png,column,1,313,1254,1248,1248,1:8:8:8,793,0.9952,0.9952,0.6324,0.6354,true
玩家单位17-30黑色背景.png,column,1,314,1254,1248,1248,5:7:7:7,1093,0.9952,0.9952,0.8716,0.8758,true
玩家单位17-30黑色背景.png,column,1,315,1254,1248,1248,4:7:7:7,731,0.9952,0.9952,0.5829,0.5857,true
玩家单位17-30黑色背景.png,column,1,316,1254,1248,1248,1:8:8:8,667,0.9952,0.9952,0.5319,0.5345,true
玩家单位17-30黑色背景.png,column,1,317,1254,13,13,3:8:8:8,2,0.0104,0.0104,0.0016,0.1538,false
玩家单位17-30黑色背景.png,column,1,318,1254,15,14,4:7:7:7,3,0.0120,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,1,319,1254,14,14,4:7:7:7,3,0.0112,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,1,320,1254,15,14,4:7:7:7,3,0.0120,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,1,321,1254,16,16,4:7:7:7,3,0.0128,0.0128,0.0024,0.1875,false
玩家单位17-30黑色背景.png,column,1,322,1254,16,16,4:7:7:7,3,0.0128,0.0128,0.0024,0.1875,false
玩家单位17-30黑色背景.png,column,1,323,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,324,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,325,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,1,326,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,327,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,328,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,1,329,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,1,330,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,2,611,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,2,612,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,2,613,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,2,614,1254,16,16,3:7:7:7,2,0.0128,0.0128,0.0016,0.1250,false
玩家单位17-30黑色背景.png,column,2,615,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,616,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,617,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,2,618,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,2,619,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,2,620,1254,15,15,4:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,2,621,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,2,622,1254,14,14,4:7:7:7,3,0.0112,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,2,623,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,2,624,1254,1248,1248,5:7:7:7,898,0.9952,0.9952,0.7161,0.7196,true
玩家单位17-30黑色背景.png,column,2,625,1254,1248,1248,5:7:7:7,1148,0.9952,0.9952,0.9155,0.9199,true
玩家单位17-30黑色背景.png,column,2,626,1254,1246,1246,1:9:9:9,790,0.9936,0.9936,0.6300,0.6340,true
玩家单位17-30黑色背景.png,column,2,627,1254,13,13,5:7:7:7,3,0.0104,0.0104,0.0024,0.2308,false
玩家单位17-30黑色背景.png,column,2,628,1254,13,13,4:7:7:7,3,0.0104,0.0104,0.0024,0.2308,false
玩家单位17-30黑色背景.png,column,2,629,1254,13,13,4:7:7:7,3,0.0104,0.0104,0.0024,0.2308,false
玩家单位17-30黑色背景.png,column,2,630,1254,14,14,5:7:7:7,3,0.0112,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,2,631,1254,16,16,4:7:7:7,3,0.0128,0.0128,0.0024,0.1875,false
玩家单位17-30黑色背景.png,column,2,632,1254,17,17,5:7:7:7,4,0.0136,0.0136,0.0032,0.2353,false
玩家单位17-30黑色背景.png,column,2,633,1254,17,16,6:7:7:7,2,0.0136,0.0128,0.0016,0.1250,false
玩家单位17-30黑色背景.png,column,2,634,1254,17,17,5:7:7:7,3,0.0136,0.0136,0.0024,0.1765,false
玩家单位17-30黑色背景.png,column,2,635,1254,17,17,4:7:7:7,4,0.0136,0.0136,0.0032,0.2353,false
玩家单位17-30黑色背景.png,column,2,636,1254,17,16,4:7:7:7,4,0.0136,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,637,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,2,638,1254,16,15,4:7:7:7,5,0.0128,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,2,639,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,2,640,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,641,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,642,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,2,643,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,3,924,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,3,925,1254,17,17,4:7:7:7,5,0.0136,0.0136,0.0040,0.2941,false
玩家单位17-30黑色背景.png,column,3,926,1254,17,17,4:7:7:7,5,0.0136,0.0136,0.0040,0.2941,false
玩家单位17-30黑色背景.png,column,3,927,1254,17,17,4:7:7:7,5,0.0136,0.0136,0.0040,0.2941,false
玩家单位17-30黑色背景.png,column,3,928,1254,17,17,4:7:7:7,5,0.0136,0.0136,0.0040,0.2941,false
玩家单位17-30黑色背景.png,column,3,929,1254,16,16,4:7:7:7,6,0.0128,0.0128,0.0048,0.3750,false
玩家单位17-30黑色背景.png,column,3,930,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,3,931,1254,14,14,4:7:7:7,5,0.0112,0.0112,0.0040,0.3571,false
玩家单位17-30黑色背景.png,column,3,932,1254,14,14,5:7:7:7,4,0.0112,0.0112,0.0032,0.2857,false
玩家单位17-30黑色背景.png,column,3,933,1254,13,13,4:7:7:7,3,0.0104,0.0104,0.0024,0.2308,false
玩家单位17-30黑色背景.png,column,3,934,1254,1248,1248,2:6:6:6,1131,0.9952,0.9952,0.9019,0.9063,true
玩家单位17-30黑色背景.png,column,3,935,1254,1248,1248,6:6:6:6,296,0.9952,0.9952,0.2360,0.2372,true
玩家单位17-30黑色背景.png,column,3,936,1254,1248,1248,4:8:8:8,773,0.9952,0.9952,0.6164,0.6194,true
玩家单位17-30黑色背景.png,column,3,937,1254,1248,1248,1:10:10:10,1230,0.9952,0.9952,0.9809,0.9856,true
玩家单位17-30黑色背景.png,column,3,938,1254,14,14,5:7:7:7,3,0.0112,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,3,939,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,940,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,941,1254,15,15,4:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,942,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,943,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,944,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,945,1254,15,15,5:7:7:7,3,0.0120,0.0120,0.0024,0.2000,false
玩家单位17-30黑色背景.png,column,3,946,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,3,947,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,3,948,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,3,949,1254,16,16,4:7:7:7,5,0.0128,0.0128,0.0040,0.3125,false
玩家单位17-30黑色背景.png,column,3,950,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,3,951,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,3,952,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,3,953,1254,15,15,4:7:7:7,4,0.0120,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,3,954,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,3,955,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,3,956,1254,15,15,4:7:7:7,5,0.0120,0.0120,0.0040,0.3333,false
玩家单位17-30黑色背景.png,column,4,1238,1254,14,14,4:7:7:7,5,0.0112,0.0112,0.0040,0.3571,false
玩家单位17-30黑色背景.png,column,4,1239,1254,14,14,4:7:7:7,3,0.0112,0.0112,0.0024,0.2143,false
玩家单位17-30黑色背景.png,column,4,1240,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,4,1241,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,4,1242,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,4,1243,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,4,1244,1254,16,16,4:7:7:7,4,0.0128,0.0128,0.0032,0.2500,false
玩家单位17-30黑色背景.png,column,4,1245,1254,16,15,4:7:7:7,4,0.0128,0.0120,0.0032,0.2667,false
玩家单位17-30黑色背景.png,column,4,1246,1254,16,16,4:7:7:7,3,0.0128,0.0128,0.0024,0.1875,false
玩家单位17-30黑色背景.png,column,4,1247,1254,1248,1248,2:6:6:6,1117,0.9952,0.9952,0.8907,0.8950,true
玩家单位17-30黑色背景.png,column,4,1248,1254,1248,1248,6:7:7:7,607,0.9952,0.9952,0.4841,0.4864,true
玩家单位17-30黑色背景.png,column,4,1249,1254,1248,1248,4:8:8:8,1237,0.9952,0.9952,0.9864,0.9912,true
玩家单位17-30黑色背景.png,column,4,1250,1254,1248,1248,1:10:10:10,394,0.9952,0.9952,0.3142,0.3157,true
玩家单位17-30黑色背景.png,column,4,1251,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,4,1252,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,column,4,1253,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,0,0,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,0,1,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,0,2,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,0,3,1254,1248,1248,2:7:7:7,228,0.9952,0.9952,0.1818,0.1827,true
玩家单位17-30黑色背景.png,row,0,4,1254,1248,1248,6:7:7:7,936,0.9952,0.9952,0.7464,0.7500,true
玩家单位17-30黑色背景.png,row,0,5,1254,1248,1248,4:7:7:7,783,0.9952,0.9952,0.6244,0.6274,true
玩家单位17-30黑色背景.png,row,0,6,1254,18,18,5:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,0,7,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,8,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,0,9,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,10,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,11,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,0,12,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,0,13,1254,18,18,1:8:8:8,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,14,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,15,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,0,16,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,298,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,299,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,300,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,301,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,302,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,303,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,304,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,305,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,306,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,307,1254,19,19,6:6:6:6,2,0.0152,0.0152,0.0016,0.1053,false
玩家单位17-30黑色背景.png,row,1,308,1254,18,18,1:8:8:8,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,309,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,310,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,311,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,312,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,313,1254,18,18,1:10:10:10,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,314,1254,1117,1117,0:8:8:8,604,0.8907,0.8907,0.4817,0.5407,true
玩家单位17-30黑色背景.png,row,1,315,1254,1248,1248,4:7:7:7,1169,0.9952,0.9952,0.9322,0.9367,true
玩家单位17-30黑色背景.png,row,1,316,1254,1248,1248,5:7:7:7,800,0.9952,0.9952,0.6380,0.6410,true
玩家单位17-30黑色背景.png,row,1,317,1254,1248,1248,1:8:8:8,961,0.9952,0.9952,0.7663,0.7700,true
玩家单位17-30黑色背景.png,row,1,318,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,319,1254,18,18,4:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,1,320,1254,18,18,4:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,1,321,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,322,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,323,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,324,1254,18,18,1:8:8:8,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,325,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,1,326,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,1,327,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,1,328,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,1,329,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,1,330,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,2,611,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,2,612,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,613,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,614,1254,18,18,5:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,615,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,616,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,617,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,618,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
